CD_REFNIS,CD_SECTOR,TOTAL,DT_STRT_SECTOR,DT_STOP_SECTOR,OPPERVLAKKTE IN HM²,TX_DESCR_SECTOR_NL,TX_DESCR_SECTOR_FR,TX_DESCR_NL,TX_DESCR_FR,TX_DESCR_SECTOR_NLL,TX_DESCR_SECTOR_FRR,SECTOR
11054,11054A02-,537,01Mar1981,31Dec9999,48.0072489,ZANDHOVEN UITBREIDING-ZUID,ZANDHOVEN UITBREIDING-ZUID,Zandhoven,Zandhoven,ZANDHOVEN UITBREIDING-ZUID,ZANDHOVEN UITBREIDING-ZUID,A02-
11054,11054A0AA,470,01Oct2001,31Dec9999,32.56847298,BOGAEREVELDEN,BOGAEREVELDEN,Zandhoven,Zandhoven,BOGAEREVELDEN,BOGAEREVELDEN,A0AA
11054,11054A0BA,621,01Oct2001,31Dec9999,45.37753645,DE STEVENS,DE STEVENS,Zandhoven,Zandhoven,DE STEVENS,DE STEVENS,A0BA
11054,11054A0CB,336,01Oct2001,31Dec9999,24.45250275,DRIEHOEKSTRAAT,DRIEHOEKSTRAAT,Zandhoven,Zandhoven,DRIEHOEKSTRAAT,DRIEHOEKSTRAAT,A0CB
11054,11054A0PA,389,01Oct2001,31Dec9999,393.4863052,HOFEINDE,HOFEINDE,Zandhoven,Zandhoven,HOFEINDE,HOFEINDE,A0PA
11054,11054A0QB,70,01Oct2001,31Dec9999,254.9633161,DONK,DONK,Zandhoven,Zandhoven,DONK,DONK,A0QB
11054,11054A19-,539,01Mar1981,31Dec9999,297.4276482,HOOIDONK,HOOIDONK,Zandhoven,Zandhoven,HOOIDONK,HOOIDONK,A19-
11054,11054B00-,811,01Mar1981,31Dec9999,55.99657192,PULDERBOS-CENTRUM,PULDERBOS-CENTRUM,Zandhoven,Zandhoven,PULDERBOS-CENTRUM,PULDERBOS-CENTRUM,B00-
11054,11054B01-,515,01Mar1981,31Dec9999,49.29914818,MOLENHEIDE,MOLENHEIDE,Zandhoven,Zandhoven,MOLENHEIDE,MOLENHEIDE,B01-
11054,11054B022,822,01Mar1981,31Dec9999,44.4168138,VIESENBOS,VIESENBOS,Zandhoven,Zandhoven,VIESENBOS,VIESENBOS,B022
11054,11054B08-,186,01Mar1981,31Dec9999,256.9540689,DE ROOSTEN - DRAAIBOOM,DE ROOSTEN - DRAAIBOOM,Zandhoven,Zandhoven,DE ROOSTEN - DRAAIBOOM,DE ROOSTEN - DRAAIBOOM,B08-
11054,11054B091,560,01Mar1981,31Dec9999,622.30797,GROTE EN KLEINE HEIDE,GROTE EN KLEINE HEIDE,Zandhoven,Zandhoven,GROTE EN KLEINE HEIDE,GROTE EN KLEINE HEIDE,B091
11054,11054C00-,1157,01Mar1981,31Dec9999,67.0446206,PULLE-CENTRUM,PULLE-CENTRUM,Zandhoven,Zandhoven,PULLE-CENTRUM,PULLE-CENTRUM,C00-
11054,11054C01-,519,01Mar1981,31Dec9999,31.02704924,ZANDHEIDE - KEULSE BAAN,ZANDHEIDE - KEULSE BAAN,Zandhoven,Zandhoven,ZANDHEIDE - KEULSE BAAN,ZANDHEIDE - KEULSE BAAN,C01-
11054,11054C081,356,01Mar1981,31Dec9999,258.0494154,MENKHOEVEN - VROEGEINDE,MENKHOEVEN - VROEGEINDE,Zandhoven,Zandhoven,MENKHOEVEN - VROEGEINDE,MENKHOEVEN - VROEGEINDE,C081
11054,11054C0AA,175,01Oct2001,31Dec9999,16.1237382,SLANGENBOS,SLANGENBOS,Zandhoven,Zandhoven,SLANGENBOS,SLANGENBOS,C0AA
11054,11054C0PA,129,01Oct2001,31Dec9999,273.871627,KRABBELS,KRABBELS,Zandhoven,Zandhoven,KRABBELS,KRABBELS,C0PA
11054,11054C112,449,01Mar1981,31Dec9999,112.7951454,MENKHOEVEN-OOST,MENKHOEVEN-OOST,Zandhoven,Zandhoven,MENKHOEVEN-OOST,MENKHOEVEN-OOST,C112
11054,11054C19-,74,01Mar1981,31Dec9999,230.7886554,NEDERVIERSEL,NEDERVIERSEL,Zandhoven,Zandhoven,NEDERVIERSEL,NEDERVIERSEL,C19-
11054,11054D00-,713,01Mar1981,31Dec9999,39.22543905,VIERSEL-DORP,VIERSEL-DORP,Zandhoven,Zandhoven,VIERSEL-DORP,VIERSEL-DORP,D00-
11054,11054D08-,194,01Mar1981,31Dec9999,51.26960518,VEN,VEN,Zandhoven,Zandhoven,VEN,VEN,D08-
11054,11054D0AA,183,01Oct2001,31Dec9999,20.29109795,HERENTALSEBAAN,HERENTALSEBAAN,Zandhoven,Zandhoven,HERENTALSEBAAN,HERENTALSEBAAN,D0AA
11054,11054D0PA,191,01Oct2001,31Dec9999,215.8192392,DE BERGEN,DE BERGEN,Zandhoven,Zandhoven,DE BERGEN,DE BERGEN,D0PA
11054,11054D19-,77,01Mar1981,31Dec9999,137.7632116,VIERSELDIJK,VIERSELDIJK,Zandhoven,Zandhoven,VIERSELDIJK,VIERSELDIJK,D19-
11054,11054E00-,486,01Mar1981,31Dec9999,52.36633686,MASSENHOVEN-DORP,MASSENHOVEN-DORP,Zandhoven,Zandhoven,MASSENHOVEN-DORP,MASSENHOVEN-DORP,E00-
11054,11054E01-,82,01Mar1981,31Dec9999,43.47397312,WATERSCHAP,WATERSCHAP,Zandhoven,Zandhoven,WATERSCHAP,WATERSCHAP,E01-
11054,11054E022,291,01Mar1981,31Dec9999,14.87249746,TULPENLAAN,TULPENLAAN,Zandhoven,Zandhoven,TULPENLAAN,TULPENLAAN,E022
11054,11054E08-,203,01Mar1981,31Dec9999,85.1023674,LAMMERENBERG,LAMMERENBERG,Zandhoven,Zandhoven,LAMMERENBERG,LAMMERENBERG,E08-
11054,11054E091,107,01Mar1981,31Dec9999,123.9167892,HOF VAN MASSENHOVEN,HOF VAN MASSENHOVEN,Zandhoven,Zandhoven,HOF VAN MASSENHOVEN,HOF VAN MASSENHOVEN,E091
11054,11054ZZZZ,2,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Zandhoven,Zandhoven,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
11055,11055A000,1847,01Mar1981,31Dec9999,87.92598567,ZOERSEL-CENTRUM,ZOERSEL-CENTRUM,Zoersel,Zoersel,ZOERSEL-CENTRUM,ZOERSEL-CENTRUM,A000
11055,11055A02-,991,01Mar1981,31Dec9999,177.9496197,KREKELENBERG-VOORNE-MEERHEIDE,KREKELENBERG-VOORNE-MEERHEIDE,Zoersel,Zoersel,KREKELENBERG-VOORNE-MEERHEIDE,KREKELENBERG-VOORNE-MEERHEIDE,A02-
11055,11055A03-,441,01Mar1981,31Dec9999,129.3252647,HET GELEG,HET GELEG,Zoersel,Zoersel,HET GELEG,HET GELEG,A03-
11055,11055A091,585,01Mar1981,31Dec9999,254.1199741,ZOERSELHOF,ZOERSELHOF,Zoersel,Zoersel,ZOERSELHOF,ZOERSELHOF,A091
11055,11055A0BP,851,01Oct2001,31Dec9999,145.2057358,KIEVIT,KIEVIT,Zoersel,Zoersel,KIEVIT,KIEVIT,A0BP
11055,11055A0PN,508,01Oct2001,31Dec9999,386.1608737,EINHOVEN,EINHOVEN,Zoersel,Zoersel,EINHOVEN,EINHOVEN,A0PN
11055,11055A10-,1221,01Mar1981,31Dec9999,38.8951515,SINT-ANTONIUS-KERN,SINT-ANTONIUS-KERN,Zoersel,Zoersel,SINT-ANTONIUS-KERN,SINT-ANTONIUS-KERN,A10-
11055,11055A11-,1380,01Mar1981,31Dec9999,60.15948474,SINT-ANTONIUS - KLINIEK,SINT-ANTONIUS - KLINIEK,Zoersel,Zoersel,SINT-ANTONIUS - KLINIEK,SINT-ANTONIUS - KLINIEK,A11-
11055,11055A142,644,01Mar1981,31Dec9999,60.27400365,JUKSCHOT,JUKSCHOT,Zoersel,Zoersel,JUKSCHOT,JUKSCHOT,A142
11055,11055A152,1372,01Mar1981,31Dec9999,93.27223391,DE KNOD,DE KNOD,Zoersel,Zoersel,DE KNOD,DE KNOD,A152
11055,11055A181,276,01Mar1981,31Dec9999,122.524233,KWIKAARD,KWIKAARD,Zoersel,Zoersel,KWIKAARD,KWIKAARD,A181
11055,11055A191,43,01Mar1981,31Dec9999,90.89180992,DE WELVAART,DE WELVAART,Zoersel,Zoersel,DE WELVAART,DE WELVAART,A191
11055,11055A213,1703,01Mar1981,31Dec9999,181.8772668,RISSCHOT,RISSCHOT,Zoersel,Zoersel,RISSCHOT,RISSCHOT,A213
11055,11055A224,1227,01Mar1981,31Dec9999,135.6098886,ZOERSELHOEK,ZOERSELHOEK,Zoersel,Zoersel,ZOERSELHOEK,ZOERSELHOEK,A224
11055,11055A235,786,01Mar1981,31Dec9999,101.7206759,SCHRIEKHEIDE,SCHRIEKHEIDE,Zoersel,Zoersel,SCHRIEKHEIDE,SCHRIEKHEIDE,A235
11055,11055A242,221,01Mar1981,31Dec9999,72.5381447,SCHRIEKBOS,SCHRIEKBOS,Zoersel,Zoersel,SCHRIEKBOS,SCHRIEKBOS,A242
11055,11055A293,147,01Mar1981,31Dec9999,460.3250119,ZOERSELBOS,ZOERSELBOS,Zoersel,Zoersel,ZOERSELBOS,ZOERSELBOS,A293
11055,11055A313,288,01Mar1981,31Dec9999,32.10479162,KAPELLENHOF,KAPELLENHOF,Zoersel,Zoersel,KAPELLENHOF,KAPELLENHOF,A313
11055,11055B000,1236,01Mar1981,31Dec9999,55.70137548,HALLE-CENTRUM,HALLE-CENTRUM,Zoersel,Zoersel,HALLE-CENTRUM,HALLE-CENTRUM,B000
11055,11055B010,527,01Mar1981,31Dec9999,57.34421875,LIEFKENSHOEK,LIEFKENSHOEK,Zoersel,Zoersel,LIEFKENSHOEK,LIEFKENSHOEK,B010
11055,11055B02-,258,01Mar1981,31Dec9999,42.41711433,DRIESHEIDE,DRIESHEIDE,Zoersel,Zoersel,DRIESHEIDE,DRIESHEIDE,B02-
11055,11055B030,847,01Mar1981,31Dec9999,61.68123313,KATTENBERG,KATTENBERG,Zoersel,Zoersel,KATTENBERG,KATTENBERG,B030
11055,11055B080,412,01Mar1981,31Dec9999,322.420565,MOLENEINDE,MOLENEINDE,Zoersel,Zoersel,MOLENEINDE,MOLENEINDE,B080
11055,11055B090,239,01Mar1981,31Dec9999,333.7129667,HOOIDONKEINDE,HOOIDONKEINDE,Zoersel,Zoersel,HOOIDONKEINDE,HOOIDONKEINDE,B090
11055,11055B110,1744,01Mar1981,31Dec9999,184.2509689,DE PLOEG,DE PLOEG,Zoersel,Zoersel,DE PLOEG,DE PLOEG,B110
11055,11055B120,2632,01Mar1981,31Dec9999,180.1527361,HEIDEHOEVEN,HEIDEHOEVEN,Zoersel,Zoersel,HEIDEHOEVEN,HEIDEHOEVEN,B120
11055,11055ZZZZ,1,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Zoersel,Zoersel,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
11056,11056A00-,1789,01Mar1981,31Dec9999,30.26192646,ZWIJNDRECHT-CENTRUM,ZWIJNDRECHT-CENTRUM,Zwijndrecht,Zwijndrecht,ZWIJNDRECHT-CENTRUM,ZWIJNDRECHT-CENTRUM,A00-
11056,11056A01-,1714,01Mar1981,31Dec9999,25.14395099,ZWIJNDRECHT-CENTRUM-OOST,ZWIJNDRECHT-CENTRUM-OOST,Zwijndrecht,Zwijndrecht,ZWIJNDRECHT-CENTRUM-OOST,ZWIJNDRECHT-CENTRUM-OOST,A01-
11056,11056A02-,795,01Mar1981,31Dec9999,16.09517382,OUDE MOLENKOUTER,OUDE MOLENKOUTER,Zwijndrecht,Zwijndrecht,OUDE MOLENKOUTER,OUDE MOLENKOUTER,A02-
11056,11056A03-,481,01Mar1981,31Dec9999,20.20630311,H.GEESTHOEK,H.GEESTHOEK,Zwijndrecht,Zwijndrecht,H.GEESTHOEK,H.GEESTHOEK,A03-
11056,11056A04-,517,01Mar1981,31Dec9999,15.03631884,KAPELLENKOUTER,KAPELLENKOUTER,Zwijndrecht,Zwijndrecht,KAPELLENKOUTER,KAPELLENKOUTER,A04-
11056,11056A05-,605,01Mar1981,31Dec9999,16.0015343,MOLENSTRAAT,MOLENSTRAAT,Zwijndrecht,Zwijndrecht,MOLENSTRAAT,MOLENSTRAAT,A05-
11056,11056A081,62,01Mar1981,31Dec9999,124.5342076,VLIET,VLIET,Zwijndrecht,Zwijndrecht,VLIET,VLIET,A081
11056,11056A091,422,01Mar1981,31Dec9999,327.1663736,ZWIJNDRECHT - VERSPR. BEW. - WEST EN ZUIDWEST,ZWIJNDRECHT - VERSPR. BEW. - WEST EN ZUIDWEST,Zwijndrecht,Zwijndrecht,ZWIJNDRECHT - VERSPR. BEW. - WEST EN ZUIDWEST,ZWIJNDRECHT - VERSPR. BEW. - WEST EN ZUIDWEST,A091
11056,11056A1MJ,0,01Oct2001,31Dec9999,825.0555829,INDUSTRIEGEBIED,INDUSTRIEGEBIED,Zwijndrecht,Zwijndrecht,INDUSTRIEGEBIED,INDUSTRIEGEBIED,A1MJ
11056,11056A210,1481,01Mar1981,31Dec9999,28.03888528,LAARKOUTER,LAARKOUTER,Zwijndrecht,Zwijndrecht,LAARKOUTER,LAARKOUTER,A210
11056,11056A220,2167,01Mar1981,31Dec9999,47.52437247,HEIKEN,HEIKEN,Zwijndrecht,Zwijndrecht,HEIKEN,HEIKEN,A220
11056,11056A312,599,01Mar1981,31Dec9999,12.0795843,NEERBROEK,NEERBROEK,Zwijndrecht,Zwijndrecht,NEERBROEK,NEERBROEK,A312
11056,11056A412,1276,01Mar1981,31Dec9999,88.29197604,VROMENHOVE,VROMENHOVE,Zwijndrecht,Zwijndrecht,VROMENHOVE,VROMENHOVE,A412
11056,11056B00-,3098,01Mar1981,31Dec9999,51.62734734,BURCHT-DORP,BURCHT-DORP,Zwijndrecht,Zwijndrecht,BURCHT-DORP,BURCHT-DORP,B00-
11056,11056B01-,1938,01Mar1981,31Dec9999,25.31418673,KRABBENHOEK,KRABBENHOEK,Zwijndrecht,Zwijndrecht,KRABBENHOEK,KRABBENHOEK,B01-
11056,11056B02-,1526,01Mar1981,31Dec9999,25.21716122,KRUIBEEKSE STEENWEG,KRUIBEEKSE STEENWEG,Zwijndrecht,Zwijndrecht,KRUIBEEKSE STEENWEG,KRUIBEEKSE STEENWEG,B02-
11056,11056B032,291,01Mar1981,31Dec9999,35.23075155,'T HOEKSEN,'T HOEKSEN,Zwijndrecht,Zwijndrecht,'T HOEKSEN,'T HOEKSEN,B032
11056,11056B053,410,01Mar1981,31Dec9999,39.89423357,BOSKOUTER,BOSKOUTER,Zwijndrecht,Zwijndrecht,BOSKOUTER,BOSKOUTER,B053
11056,11056B072,26,01Mar1981,31Dec9999,22.35335672,NEUZENBERG,NEUZENBERG,Zwijndrecht,Zwijndrecht,NEUZENBERG,NEUZENBERG,B072
11056,11056B081,0,01Mar1981,31Dec9999,55.39142838,SCHELDE,SCHELDE,Zwijndrecht,Zwijndrecht,SCHELDE,SCHELDE,B081
11056,11056B091,136,01Mar1981,31Dec9999,77.03483239,FORT VAN KRUIBEKE - SLIJKHOEK,FORT VAN KRUIBEKE - SLIJKHOEK,Zwijndrecht,Zwijndrecht,FORT VAN KRUIBEKE - SLIJKHOEK,FORT VAN KRUIBEKE - SLIJKHOEK,B091
11056,11056B17-,136,01Mar1981,31Dec9999,48.8890913,HEIDAM,HEIDAM,Zwijndrecht,Zwijndrecht,HEIDAM,HEIDAM,B17-
11056,11056B273,75,01Mar1981,31Dec9999,68.13864047,OEVERKANT,OEVERKANT,Zwijndrecht,Zwijndrecht,OEVERKANT,OEVERKANT,B273
11056,11056ZZZZ,3,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Zwijndrecht,Zwijndrecht,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
11057,1105711PQ,0,01Oct2001,31Dec9999,50.99119353,ZALFENSE HEIDE,ZALFENSE HEIDE,Malle,Malle,ZALFENSE HEIDE,ZALFENSE HEIDE,11PQ
11057,11057A00-,1132,01Mar1981,31Dec9999,38.72755862,WESTMALLE-CENTRUM,WESTMALLE-CENTRUM,Malle,Malle,WESTMALLE-CENTRUM,WESTMALLE-CENTRUM,A00-
11057,11057A010,1811,01Mar1981,31Dec9999,72.92860228,WESTMALLE - DORPSKOM-OOST,WESTMALLE - DORPSKOM-OOST,Malle,Malle,WESTMALLE - DORPSKOM-OOST,WESTMALLE - DORPSKOM-OOST,A010
11057,11057A02-,1064,01Mar1981,31Dec9999,57.64236698,KRUISPUNT,KRUISPUNT,Malle,Malle,KRUISPUNT,KRUISPUNT,A02-
11057,11057A03-,915,01Mar1981,31Dec9999,44.17158137,RUSTHUIS ZUSTERS,RUSTHUIS ZUSTERS,Malle,Malle,RUSTHUIS ZUSTERS,RUSTHUIS ZUSTERS,A03-
11057,11057A042,299,01Mar1981,31Dec9999,23.08204205,GROOTAKKER,GROOTAKKER,Malle,Malle,GROOTAKKER,GROOTAKKER,A042
11057,11057A091,268,01Mar1981,31Dec9999,1012.089866,SCHUUROVEN,SCHUUROVEN,Malle,Malle,SCHUUROVEN,SCHUUROVEN,A091
11057,11057A10-,951,01Mar1981,31Dec9999,132.3913436,SCHERPENBERG,SCHERPENBERG,Malle,Malle,SCHERPENBERG,SCHERPENBERG,A10-
11057,11057A110,973,01Mar1981,31Dec9999,143.6124774,MOSTHEUVEL,MOSTHEUVEL,Malle,Malle,MOSTHEUVEL,MOSTHEUVEL,A110
11057,11057A132,197,01Mar1981,31Dec9999,60.7613859,FABRIEK MINTJENS,FABRIEK MINTJENS,Malle,Malle,FABRIEK MINTJENS,FABRIEK MINTJENS,A132
11057,11057A191,262,01Mar1981,31Dec9999,409.6946921,NOOITRUST,NOOITRUST,Malle,Malle,NOOITRUST,NOOITRUST,A191
11057,11057A3MW,68,01Oct2001,31Dec9999,74.64096321,INDUSTRIE WEST,INDUSTRIE WEST,Malle,Malle,INDUSTRIE WEST,INDUSTRIE WEST,A3MW
11057,11057A3PW,378,01Oct2001,31Dec9999,255.8102408,SCHEPERSDIJK,SCHEPERSDIJK,Malle,Malle,SCHEPERSDIJK,SCHEPERSDIJK,A3PW
11057,11057B00-,1480,01Mar1981,31Dec9999,48.69472962,OOSTMALLE-CENTRUM,OOSTMALLE-CENTRUM,Malle,Malle,OOSTMALLE-CENTRUM,OOSTMALLE-CENTRUM,B00-
11057,11057B02-,734,01Mar1981,31Dec9999,39.02344475,HAARD - MEIR,HAARD - MEIR,Malle,Malle,HAARD - MEIR,HAARD - MEIR,B02-
11057,11057B04-,959,01Mar1981,31Dec9999,51.40932817,HOOGSTRAATSEBAAN,HOOGSTRAATSEBAAN,Malle,Malle,HOOGSTRAATSEBAAN,HOOGSTRAATSEBAAN,B04-
11057,11057B0MA,28,01Oct2001,31Dec9999,57.13578069,INDUSTRIE OOST,INDUSTRIE OOST,Malle,Malle,INDUSTRIE OOST,INDUSTRIE OOST,B0MA
11057,11057B0PA,753,01Oct2001,31Dec9999,1262.148275,RANDGEBIED OOSTMALLE,RANDGEBIED OOSTMALLE,Malle,Malle,RANDGEBIED OOSTMALLE,RANDGEBIED OOSTMALLE,B0PA
11057,11057B1PN,30,01Oct2001,31Dec9999,1081.393954,BLOMMERSCHOT - SALPHEN,BLOMMERSCHOT - SALPHEN,Malle,Malle,BLOMMERSCHOT - SALPHEN,BLOMMERSCHOT - SALPHEN,B1PN
11057,11057B212,344,01Mar1981,31Dec9999,30.52584002,HOGE WARANDE,HOGE WARANDE,Malle,Malle,HOGE WARANDE,HOGE WARANDE,B212
11057,11057B22-,689,01Mar1981,31Dec9999,35.76465702,SINT-LENAARTSE BAAN - DE DAAD,SINT-LENAARTSE BAAN - DE DAAD,Malle,Malle,SINT-LENAARTSE BAAN - DE DAAD,SINT-LENAARTSE BAAN - DE DAAD,B22-
11057,11057B233,1015,01Mar1981,31Dec9999,44.02225332,OOSTMALLE VERKAVELING NOORD,OOSTMALLE VERKAVELING NOORD,Malle,Malle,OOSTMALLE VERKAVELING NOORD,OOSTMALLE VERKAVELING NOORD,B233
11057,11057B314,720,01Mar1981,31Dec9999,62.7420616,KWAADLINDE,KWAADLINDE,Malle,Malle,KWAADLINDE,KWAADLINDE,B314
11057,11057B32-,519,01Mar1981,31Dec9999,42.95282011,MOLENEIDE,MOLENEIDE,Malle,Malle,MOLENEIDE,MOLENEIDE,B32-
11057,11057B335,404,01Mar1981,31Dec9999,57.89509417,VOGELZANG - HAARD II,VOGELZANG - HAARD II,Malle,Malle,VOGELZANG - HAARD II,VOGELZANG - HAARD II,B335
11057,11057ZZZZ,14,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Malle,Malle,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
12002,12002A001,1130,01Mar1981,31Dec9999,66.18051804,BERLAAR - CENTRUM,BERLAAR - CENTRUM,Berlaar,Berlaar,BERLAAR - CENTRUM,BERLAAR - CENTRUM,A001
12002,12002A012,1866,01Mar1981,31Dec9999,86.64511814,BERLAAR - CENTRUM-ZUID,BERLAAR - CENTRUM-ZUID,Berlaar,Berlaar,BERLAAR - CENTRUM-ZUID,BERLAAR - CENTRUM-ZUID,A012
12002,12002A023,1609,01Mar1981,31Dec9999,48.11822855,PLAS,PLAS,Berlaar,Berlaar,PLAS,PLAS,A023
12002,12002A0AB,460,01Oct2001,31Dec9999,30.55287989,ELZENHOEK,ELZENHOEK,Berlaar,Berlaar,ELZENHOEK,ELZENHOEK,A0AB
12002,12002A0PB,777,01Oct2001,31Dec9999,720.0925961,ALFLAAR - PLASLOOP,ALFLAAR - PLASLOOP,Berlaar,Berlaar,ALFLAAR - PLASLOOP,ALFLAAR - PLASLOOP,A0PB
12002,12002A19-,158,01Mar1981,31Dec9999,248.3754284,GESTEL,GESTEL,Berlaar,Berlaar,GESTEL,GESTEL,A19-
12002,12002A200,1269,01Mar1981,31Dec9999,80.82350883,HEIKANT,HEIKANT,Berlaar,Berlaar,HEIKANT,HEIKANT,A200
12002,12002A21-,502,01Mar1981,31Dec9999,58.02663823,MELKOUWEN,MELKOUWEN,Berlaar,Berlaar,MELKOUWEN,MELKOUWEN,A21-
12002,12002A29-,628,01Mar1981,31Dec9999,372.8710925,GANGELBERG,GANGELBERG,Berlaar,Berlaar,GANGELBERG,GANGELBERG,A29-
12002,12002A300,2293,01Mar1981,31Dec9999,87.12535536,MOLENHOEK-KERN,MOLENHOEK-KERN,Berlaar,Berlaar,MOLENHOEK-KERN,MOLENHOEK-KERN,A300
12002,12002A3MA,128,01Oct2001,31Dec9999,45.22024117,HELLEGAT,HELLEGAT,Berlaar,Berlaar,HELLEGAT,HELLEGAT,A3MA
12002,12002A3PA,1127,01Oct2001,31Dec9999,608.5952713,BRANDESTRAAT - SCHAARBROEK,BRANDESTRAAT - SCHAARBROEK,Berlaar,Berlaar,BRANDESTRAAT - SCHAARBROEK,BRANDESTRAAT - SCHAARBROEK,A3PA
12002,12002ZZZZ,2,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Berlaar,Berlaar,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
12005,12005A000,2010,01Mar1981,31Dec9999,57.72911292,BONHEIDEN-CENTRUM,BONHEIDEN-CENTRUM,Bonheiden,Bonheiden,BONHEIDEN-CENTRUM,BONHEIDEN-CENTRUM,A000
12005,12005A01-,1494,01Mar1981,31Dec9999,134.5777131,VAGEVUUR - IMELDAKLINIEK,VAGEVUUR - IMELDAKLINIEK,Bonheiden,Bonheiden,VAGEVUUR - IMELDAKLINIEK,VAGEVUUR - IMELDAKLINIEK,A01-
12005,12005A02-,1221,01Mar1981,31Dec9999,117.6833186,OTTERSKOEK - DORSTVELD,OTTERSKOEK - DORSTVELD,Bonheiden,Bonheiden,OTTERSKOEK - DORSTVELD,OTTERSKOEK - DORSTVELD,A02-
12005,12005A032,633,01Mar1981,31Dec9999,55.06891522,VENNEBOSSEN - CARDIJN,VENNEBOSSEN - CARDIJN,Bonheiden,Bonheiden,VENNEBOSSEN - CARDIJN,VENNEBOSSEN - CARDIJN,A032
12005,12005A081,223,01Mar1981,31Dec9999,145.7090875,BERENTRODE,BERENTRODE,Bonheiden,Bonheiden,BERENTRODE,BERENTRODE,A081
12005,12005A091,375,01Mar1981,31Dec9999,245.7198696,VIJVERSTEEN,VIJVERSTEEN,Bonheiden,Bonheiden,VIJVERSTEEN,VIJVERSTEEN,A091
12005,12005A100,1954,01Mar1981,31Dec9999,97.24928282,PUTSE STEENWEG - SINT-LUDWINA,PUTSE STEENWEG - SINT-LUDWINA,Bonheiden,Bonheiden,PUTSE STEENWEG - SINT-LUDWINA,PUTSE STEENWEG - SINT-LUDWINA,A100
12005,12005A11-,388,01Mar1981,31Dec9999,31.76689997,DIEDONKEN,DIEDONKEN,Bonheiden,Bonheiden,DIEDONKEN,DIEDONKEN,A11-
12005,12005A122,322,01Mar1981,31Dec9999,33.05325751,BEFFERVELDEN,BEFFERVELDEN,Bonheiden,Bonheiden,BEFFERVELDEN,BEFFERVELDEN,A122
12005,12005A183,10,01Mar1981,31Dec9999,84.31136818,MECHELS BROEK,MECHELS BROEK,Bonheiden,Bonheiden,MECHELS BROEK,MECHELS BROEK,A183
12005,12005A190,966,01Mar1981,31Dec9999,381.5496563,ZELLAER-GROOTHOEVE,ZELLAER-GROOTHOEVE,Bonheiden,Bonheiden,ZELLAER-GROOTHOEVE,ZELLAER-GROOTHOEVE,A190
12005,12005B00-,1004,01Mar1981,31Dec9999,39.99069794,RIJMENAM-CENTRUM,RIJMENAM-CENTRUM,Bonheiden,Bonheiden,RIJMENAM-CENTRUM,RIJMENAM-CENTRUM,B00-
12005,12005B01-,1327,01Mar1981,31Dec9999,171.5481804,HEIDE,HEIDE,Bonheiden,Bonheiden,HEIDE,HEIDE,B01-
12005,12005B022,116,01Mar1981,31Dec9999,24.22302709,KLOOSTERSTRAAT,KLOOSTERSTRAAT,Bonheiden,Bonheiden,KLOOSTERSTRAAT,KLOOSTERSTRAAT,B022
12005,12005B0PN,345,01Oct2001,31Dec9999,390.6503783,HOLLAKEN - CASSENBROEK,HOLLAKEN - CASSENBROEK,Bonheiden,Bonheiden,HOLLAKEN - CASSENBROEK,HOLLAKEN - CASSENBROEK,B0PN
12005,12005B18-,929,01Mar1981,31Dec9999,185.8212468,HARENT,HARENT,Bonheiden,Bonheiden,HARENT,HARENT,B18-
12005,12005B191,89,01Mar1981,31Dec9999,106.1249893,PEULIS-VERSPREIDE BEWONING,PEULIS-VERSPREIDE BEWONING,Bonheiden,Bonheiden,PEULIS-VERSPREIDE BEWONING,PEULIS-VERSPREIDE BEWONING,B191
12005,12005B202,825,01Mar1981,31Dec9999,41.10320239,MART,MART,Bonheiden,Bonheiden,MART,MART,B202
12005,12005B291,526,01Mar1981,31Dec9999,306.5298435,WUINES,WUINES,Bonheiden,Bonheiden,WUINES,WUINES,B291
12005,12005B39-,698,01Mar1981,31Dec9999,268.7255342,DOORNLAAR,DOORNLAAR,Bonheiden,Bonheiden,DOORNLAAR,DOORNLAAR,B39-
