,patient_loc,responder_loc,duration_Responder,Indirect_Responder_loc,aed_loc,duration_AED,vector_loc,duration_Vector,prob_vec,prob_resp
307,"(4.69946, 50.8778)","(4.699650971399172, 50.87769543186692)",14.15,"(4.704841425732339, 50.88107995682217)","(4.7046611, 50.8810353)",472.3,"(4.6953981, 50.8785355)",308.77,0.5814660026440432,0.8399504445835771
308,"(4.737676, 50.882246)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1447.41,0.07873524377481793,0.07873524377481793
309,"(4.705809, 50.886124)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1018.68,0.16715883098130058,0.16715883098130058
310,"(4.699573, 50.868098)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",381.88,0.511409539813552,0.511409539813552
311,"(4.711603, 50.876099)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",882.17,0.2124394862775465,0.2124394862775465
312,"(4.712456, 50.878697)","(4.712983190674029, 50.878377451951984)",2.99,"(4.704841425732339, 50.88107995682217)","(4.7046611, 50.8810353)",552.7099999999999,"(4.6998331, 50.8723536)",978.7,0.17931600989758079,0.7525275101625126
313,"(4.676865, 50.869536)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",980.33,0.17880348860001807,0.17880348860001807
314,"(4.690135, 50.874469)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",611.7,0.34158782557115025,0.34158782557115025
315,"(4.68035, 50.863075)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1574.71,0.06296323505274201,0.06296323505274201
316,"(4.714129, 50.884399)","(4.713968147696212, 50.88192460571257)",220.14,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1291.14,0.10359637538078478,0.39444933097014584
317,"(4.71769, 50.8837)","(4.717628051735347, 50.88349572327307)",10.95,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1346.44,0.09400942726333218,0.4979804743609036
318,"(4.744952, 50.865374)","(4.7429779253585265, 50.86604890527707)",109.1,"(4.742147414229536, 50.86630244781038)","(4.7433965, 50.8674498)",382.37,"(4.7243436, 50.8696549)",1264.52,0.10855395074884605,0.7187030590674062
319,"(4.705004, 50.880762)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",679.0,0.30351330359336276,0.30351330359336276
320,"(4.694322, 50.880909)","(4.6950172661054825, 50.88064842287651)",60.07,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",282.45,0.6089710024325132,0.8038236197689828
321,"(4.684256, 50.872064)","(4.684022660457844, 50.87189964252156)",11.46,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",1103.46,0.1440369747219666,0.5629967436906667
322,"(4.713007, 50.867307)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",843.48,0.2273742071506984,0.2273742071506984
323,"(4.69618, 50.856201)","(4.695423362867599, 50.85672898798472)",124.49,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1607.59,0.05943084828000952,0.37851243488474257
324,"(4.669939, 50.871487)","(4.671199007303555, 50.87257995435316)",135.89,"(4.674995145212582, 50.870988603997375)","(4.676586, 50.8718562)",569.4,"(4.6658621, 50.8774603)",789.69,0.24989800438422458,0.6321068336784149
325,"(4.682469, 50.86911)","(4.679096408830771, 50.866911454293884)",324.61,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1182.84,0.12529589165599023,0.36578798948482416
326,"(4.711262, 50.86166)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1271.74,0.10718635008907255,0.10718635008907255
327,"(4.697658, 50.892924)","(4.703117904650965, 50.892522743409025)",355.72,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1471.79,0.07543560587293534,0.3038490727362205
328,"(4.739011, 50.865079)","(4.740699333375228, 50.86500806088887)",92.89,"(4.742147414229536, 50.86630244781038)","(4.7433965, 50.8674498)",733.8399999999999,"(4.7243436, 50.8696549)",840.71,0.22848288218357085,0.6135484024896264
329,"(4.701557, 50.877555)","(4.701281741971495, 50.87750941336094)",21.23,"(4.704841425732339, 50.88107995682217)","(4.7046611, 50.8810353)",476.16,"(4.6953981, 50.8785355)",437.15,0.4641074608099875,0.7800296956001668
330,"(4.727839, 50.878497)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1060.88,0.15521959891797255,0.15521959891797255
331,"(4.68896, 50.878941)","(4.689910554118001, 50.87957840687961)",91.03,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",660.03,0.3137940649023261,0.6384548746647584
332,"(4.727161, 50.873875)","(4.72542136064064, 50.87476393687063)",113.61,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",510.17,0.4082551613655067,0.6697738293410969
333,"(4.715394, 50.88124)","(4.715699124640637, 50.88116075440927)",23.85,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1264.25,0.10860543080282718,0.5109037031550016
334,"(4.738901, 50.882895)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1548.46,0.06593347051017208,0.06593347051017208
335,"(4.710779, 50.883194)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1023.74,0.16568013644898308,0.16568013644898308
336,"(4.690987, 50.92475)","(4.697342762875571, 50.923432314357306)",329.6,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",4996.65,0.00015467872366797147,0.0524432050147457
337,"(4.720093, 50.903375)","(4.721852396633389, 50.904380286290134)",155.12,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3347.4,0.002800203548500594,0.15062468977835528
338,"(4.716487, 50.871937)","(4.7154436167565095, 50.872448422902465)",66.77,"(4.711182587914952, 50.867961089348746)","(4.7116128, 50.867677)",554.3399999999999,"(4.7243436, 50.8696549)",466.46,0.4408247966881724,0.7260381593136026
339,"(4.704669, 50.884548)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",870.16,0.21696734114295213,0.21696734114295213
340,"(4.734147, 50.876081)","(4.737105417391673, 50.87623223234818)",196.33,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",951.29,0.18815796762011344,0.4828664222684703
341,"(4.720812, 50.883324)","(4.72080958476411, 50.88399687936601)",63.36,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1363.2,0.09128298104193562,0.4624906328725067
342,"(4.72543, 50.886066)","(4.726014721285367, 50.88533680287766)",84.1,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1793.41,0.042884562208198265,0.36225117462391515
343,"(4.741146, 50.885493)","(4.74094296395747, 50.88534186228305)",1.45,"(4.738168036739563, 50.883142311880675)","(4.7346682, 50.8825443)",1028.12,"(4.7243436, 50.8696549)",1948.15,0.03268077995052799,0.5923019116110925
344,"(4.703988, 50.876188)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",472.82,0.43592896049383706,0.43592896049383706
345,"(4.684479, 50.870873)","(4.684022660457844, 50.87189964252156)",84.97,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1123.74,0.1389978105025908,0.508371279648672
346,"(4.690873, 50.858812)","(4.689377968488567, 50.859481197571014)",134.93,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1294.46,0.10299417096014966,0.4379819174256484
347,"(4.728229, 50.879249)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1110.14,0.1423572720479618,0.1423572720479618
348,"(4.729071, 50.873263)","(4.727427322357676, 50.87414182485364)",186.77,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",457.15,0.44809082672831624,0.6279912365483621
349,"(4.699095, 50.890533)","(4.696192678150169, 50.89039077190612)",227.26,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1259.52,0.10951125553993653,0.39728519862009243
350,"(4.694679, 50.906494)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",3874.51,0.0011096919122780676,0.0011096919122780676
351,"(4.695201, 50.925963)","(4.6950879498358145, 50.92802917526809)",188.49,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5051.53,0.00014046810658557607,0.0608265363128935
352,"(4.726666, 50.886771)","(4.726781428304005, 50.88610888200343)",116.65,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1931.31,0.03366162016101772,0.32430954717820487
353,"(4.684039, 50.882803)","(4.684283728570884, 50.88248630542711)",35.7,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",831.0,0.23241211117771335,0.6272398334321043
354,"(4.683866, 50.881915)","(4.682970721653464, 50.88333367407722)",157.58,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",882.53,0.21230523231429616,0.5248014865657672
355,"(4.683234, 50.854935)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1716.87,0.04905375824117087,0.04905375824117087
356,"(4.704788, 50.868308)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",658.4,0.31469352241610526,0.31469352241610526
357,"(4.721621, 50.918207)","(4.71986896833384, 50.920786142344106)",295.42,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",4781.79,0.00022557353917195257,0.061036617767151
358,"(4.712245, 50.874214)","(4.71159298316415, 50.87469032640656)",47.57,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",771.72,0.25790939126521406,0.6368949310009495
359,"(4.712538, 50.865233)","(4.712819374503997, 50.86557016601752)",47.58,"(4.711182587914952, 50.867961089348746)","(4.7116128, 50.867677)",479.21000000000004,"(4.7243436, 50.8696549)",909.32,0.20254894155084072,0.7388433537826111
360,"(4.680351, 50.863075)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1574.71,0.06296323505274201,0.06296323505274201
361,"(4.698601, 50.865695)","(4.697598796543125, 50.86488056852376)",108.11,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",640.85,0.3245427184283462,0.6311009832581985
362,"(4.727363, 50.87354)","(4.730407000343375, 50.87376662113108)",216.86,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",483.72,0.4276644110736011,0.5967360291606166
363,"(4.65652, 50.8608)","(4.65616005470996, 50.86207850101111)",251.21,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1752.74,0.04605925756582431,0.3001767485795216
364,"(4.73345, 50.864595)","(4.732379134665946, 50.86764032368146)",356.19,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",743.27,0.2711214217028194,0.4395625717182312
365,"(4.658427, 50.862748)","(4.657846419738429, 50.86317979458791)",77.79,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1545.25,0.06630617291366445,0.4141359190547479
366,"(4.721861, 50.882117)","(4.724411586123997, 50.88135669841205)",171.69,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1322.32,0.09807671657031396,0.4124623236339952
367,"(4.74102, 50.876844)","(4.741754441593194, 50.87688034389044)",35.44,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1228.45,0.11565209705887602,0.5128003983286232
368,"(4.726683, 50.895637)","(4.72769197254196, 50.89623488953191)",69.48,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2709.24,0.008587490531601034,0.23175122941549794
369,"(4.708619, 50.868552)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",721.95,0.2814640904206112,0.2814640904206112
370,"(4.692118, 50.886743)","(4.693477492026729, 50.88492952760744)",291.69,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",868.24,0.21770008900211701,0.4471336444751698
371,"(4.724335, 50.865394)","(4.724451594808342, 50.86547560999793)",3.67,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",609.34,0.343006364412795,0.7305811092117152
372,"(4.705422, 50.870966)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",464.55,0.4423057948876434,0.4423057948876434
373,"(4.728234, 50.874598)","(4.730407000343375, 50.87376662113108)",138.35,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",602.17,0.347352315656564,0.6197719966316431
374,"(4.72011, 50.888334)","(4.72234575303829, 50.88720777025064)",227.13,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1859.24,0.038202992877467,0.29305689219872855
375,"(4.730501, 50.853164)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1931.11,0.03367344425607758,0.03367344425607758
376,"(4.726252, 50.870911)","(4.724694703698599, 50.8710063146681)",76.29,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",209.01,0.6927934637675779,0.8176330291869603
377,"(4.704018, 50.881633)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",603.72,0.3464081729696169,0.3464081729696169
378,"(4.690653, 50.893772)","(4.689931754759136, 50.89305186086264)",148.75,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1450.55,0.07830230279988201,0.39769513879953267
379,"(4.71674, 50.920088)","(4.718164027418342, 50.92066293342053)",81.33,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",4876.77,0.00019092115190331229,0.07598359038605078
380,"(4.73913, 50.889019)","(4.7426302198307155, 50.888767441356684)",211.88,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2154.41,0.022750629226962846,0.25712442355935006
381,"(4.725029, 50.879615)","(4.724036226814864, 50.88049949066387)",114.76,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1229.8,0.11537825556990781,0.4641379531239828
382,"(4.719738, 50.900312)","(4.720550077795152, 50.89900899389318)",177.46,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",3179.23,0.003762185639928853,0.1595368728071733
383,"(4.692054, 50.883744)","(4.692157850824585, 50.883453009654396)",44.81,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",612.09,0.34135397150560126,0.6930394196423381
384,"(4.676329, 50.867263)","(4.678462208852751, 50.8669767376117)",113.5,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1466.98,0.07607546371940092,0.4121343964324351
385,"(4.676351, 50.870025)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",934.56,0.19376767446069573,0.19376767446069573
386,"(4.71405, 50.873746)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",693.89,0.2956802031416915,0.2956802031416915
387,"(4.731353, 50.930623)","(4.732149729644576, 50.93371282839766)",325.24,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",6515.36,1.0745449934055148e-05,0.024390536771865156
