,patient_loc,responder_loc,duration_Responder,Indirect_Responder_loc,aed_loc,duration_AED,vector_loc,duration_Vector,prob_vec,prob_resp
308,"(4.737676, 50.882246)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1447.41,0.07873524377481793,0.07873524377481793
309,"(4.705809, 50.886124)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1018.68,0.16715883098130058,0.16715883098130058
310,"(4.699573, 50.868098)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",381.88,0.511409539813552,0.511409539813552
311,"(4.711603, 50.876099)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",882.17,0.2124394862775465,0.2124394862775465
312,"(4.712456, 50.878697)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",978.7,0.17931600989758079,0.17931600989758079
313,"(4.676865, 50.869536)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",980.33,0.17880348860001807,0.17880348860001807
314,"(4.690135, 50.874469)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",611.7,0.34158782557115025,0.34158782557115025
315,"(4.68035, 50.863075)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1574.71,0.06296323505274201,0.06296323505274201
316,"(4.714129, 50.884399)","(4.7145532003163675, 50.88418959593004)",17.24,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1291.14,0.10359637538078478,0.5081526784588534
317,"(4.71769, 50.8837)","(4.718216748169597, 50.883763918631786)",33.55,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1346.44,0.09400942726333218,0.48412737426709157
318,"(4.744952, 50.865374)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1264.52,0.10855395074884605,0.10855395074884605
319,"(4.705004, 50.880762)","(4.704902557717511, 50.880605266366736)",11.35,"(4.704279800043451, 50.88129271647085)","(4.7046611, 50.8810353)",57.230000000000004,"(4.6953981, 50.8785355)",679.0,0.30351330359336276,0.9576989122953813
320,"(4.694322, 50.880909)","(4.69425857513138, 50.881320598519665)",27.46,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",282.45,0.6089710024325132,0.8372215474070929
321,"(4.684256, 50.872064)","(4.686106428490352, 50.872314476060055)",160.62,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",1103.46,0.1440369747219666,0.4673456772768375
322,"(4.713007, 50.867307)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",843.48,0.2273742071506984,0.2273742071506984
323,"(4.69618, 50.856201)","(4.695535042724902, 50.8576664333547)",153.71,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1607.59,0.05943084828000952,0.3649542445479045
324,"(4.669939, 50.871487)","(4.669499319326369, 50.871873008808734)",36.43,"(4.675574987109172, 50.87152725722024)","(4.676586, 50.8718562)",523.87,"(4.6658621, 50.8774603)",789.69,0.24989800438422458,0.7324047397315111
325,"(4.682469, 50.86911)","(4.682041146427902, 50.869086080284674)",19.72,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1182.84,0.12529589165599023,0.5352130539699647
326,"(4.711262, 50.86166)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1271.74,0.10718635008907255,0.10718635008907255
327,"(4.697658, 50.892924)","(4.696544342549661, 50.894507701165594)",242.69,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1471.79,0.07543560587293534,0.34989485249600666
328,"(4.739011, 50.865079)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",840.71,0.22848288218357085,0.22848288218357085
329,"(4.701557, 50.877555)","(4.70143893900354, 50.877496808181796)",7.34,"(4.704279800043451, 50.88129271647085)","(4.7046611, 50.8810353)",504.36,"(4.6953981, 50.8785355)",437.15,0.4641074608099875,0.7936730836975596
330,"(4.727839, 50.878497)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1060.88,0.15521959891797255,0.15521959891797255
331,"(4.68896, 50.878941)","(4.687523692599248, 50.8787715399602)",104.61,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",660.03,0.3137940649023261,0.6277225919090946
332,"(4.727161, 50.873875)","(4.72590873735228, 50.87380927059813)",87.72,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",510.17,0.4082551613655067,0.6917744766634729
333,"(4.715394, 50.88124)","(4.7148863565007, 50.88189514339402)",79.29,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1264.25,0.10860543080282718,0.4767404991227584
334,"(4.738901, 50.882895)","(4.738400733308072, 50.88232827700224)",64.55,"(4.73661970547018, 50.88230946718583)","(4.7346682, 50.8825443)",480.86,"(4.7243436, 50.8696549)",1548.46,0.06593347051017208,0.7227502400911958
335,"(4.710779, 50.883194)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1023.74,0.16568013644898308,0.16568013644898308
336,"(4.690987, 50.92475)","(4.686473979495352, 50.926793860599616)",279.41,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",4996.65,0.00015467872366797147,0.05583415165870757
337,"(4.720093, 50.903375)","(4.719956414352984, 50.9027654918156)",101.22,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",3347.4,0.002800203548500594,0.1611084251605566
338,"(4.716487, 50.871937)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",466.46,0.4408247966881724,0.4408247966881724
339,"(4.704669, 50.884548)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",870.16,0.21696734114295213,0.21696734114295213
340,"(4.734147, 50.876081)","(4.73307518228767, 50.87699328703328)",109.62,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",951.29,0.18815796762011344,0.5380679917070826
341,"(4.720812, 50.883324)","(4.719962997983246, 50.88392982596454)",73.68,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1363.2,0.09128298104193562,0.4565705705202532
342,"(4.72543, 50.886066)","(4.721282870432108, 50.885212630925515)",234.45,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1793.41,0.042884562208198265,0.30025965862228965
343,"(4.741146, 50.885493)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1948.15,0.03268077995052799,0.03268077995052799
344,"(4.703988, 50.876188)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",472.82,0.43592896049383706,0.43592896049383706
345,"(4.684479, 50.870873)","(4.683664421823749, 50.869415071369765)",139.5,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1123.74,0.1389978105025908,0.47491661464027635
346,"(4.690873, 50.858812)","(4.693043980615433, 50.85894299498311)",227.13,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1294.46,0.10299417096014966,0.39036386117731237
347,"(4.728229, 50.879249)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1110.14,0.1423572720479618,0.1423572720479618
348,"(4.729071, 50.873263)","(4.727362785251967, 50.872902295674535)",155.15,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",457.15,0.44809082672831624,0.6532756711628509
349,"(4.699095, 50.890533)","(4.701421705925846, 50.889031512368945)",278.89,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1259.52,0.10951125553993653,0.3724868858854075
350,"(4.694679, 50.906494)",No responder,10000.0,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",3874.51,0.0011096919122780676,0.0011096919122780676
351,"(4.695201, 50.925963)","(4.696829416130629, 50.92400629335968)",182.06,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",5051.53,0.00014046810658557607,0.06131675109439947
352,"(4.726666, 50.886771)","(4.724930819057554, 50.88559303512197)",237.43,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1931.31,0.03366162016101772,0.27891919573963386
353,"(4.684039, 50.882803)","(4.68517217571163, 50.88254440676789)",67.15,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",831.0,0.23241211117771335,0.6030910666262451
354,"(4.683866, 50.881915)","(4.684154272781198, 50.88283197483791)",90.67,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",882.53,0.21230523231429616,0.5705195930870101
355,"(4.683234, 50.854935)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",1716.87,0.04905375824117087,0.04905375824117087
356,"(4.704788, 50.868308)",No responder,10000.0,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",658.4,0.31469352241610526,0.31469352241610526
357,"(4.721621, 50.918207)","(4.721164709500181, 50.91921901279961)",81.31,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",4781.79,0.00022557353917195257,0.0797390392662054
358,"(4.712245, 50.874214)","(4.713376700943541, 50.87380847308826)",65.48,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",771.72,0.25790939126521406,0.6228132147320043
359,"(4.712538, 50.865233)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",909.32,0.20254894155084072,0.20254894155084072
360,"(4.680351, 50.863075)","(4.679728148019981, 50.86326726876242)",45.14,"(4.6786772138702695, 50.858372927037976)","(4.678102, 50.858007)",614.6800000000001,"(4.6998331, 50.8723536)",1574.71,0.06296323505274201,0.6918437259217982
361,"(4.698601, 50.865695)","(4.698508607738515, 50.865942204482266)",4.49,No AED,No AED,10000.0,"(4.6998331, 50.8723536)",640.85,0.3245427184283462,0.7182519737188946
362,"(4.727363, 50.87354)","(4.725571544468584, 50.87423902639747)",142.12,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",483.72,0.4276644110736011,0.6550928073973321
363,"(4.65652, 50.8608)","(4.65597409343463, 50.86221502882919)",241.69,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1752.74,0.04605925756582431,0.3037654337297879
364,"(4.73345, 50.864595)","(4.738768539534064, 50.86442895711511)",534.31,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",743.27,0.2711214217028194,0.35192675105968124
365,"(4.658427, 50.862748)","(4.658360924882103, 50.8624511238327)",2.13,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1545.25,0.06630617291366445,0.4551580751130487
366,"(4.721861, 50.882117)","(4.720615964862599, 50.88115099249577)",154.4,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1322.32,0.09807671657031396,0.4214617075463662
367,"(4.74102, 50.876844)","(4.741829662833145, 50.877448873830296)",69.71,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1228.45,0.11565209705887602,0.4913248666415318
368,"(4.726683, 50.895637)","(4.727323790269949, 50.89942782859385)",394.98,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2709.24,0.008587490531601034,0.15436576944318364
369,"(4.708619, 50.868552)","(4.710894220063403, 50.86792455808838)",106.39,"(4.7107580285605755, 50.867242335481656)","(4.7116128, 50.867677)",316.04,"(4.6998331, 50.8723536)",721.95,0.2814640904206112,0.7458346875201413
370,"(4.692118, 50.886743)","(4.69440924990064, 50.88800280937537)",202.23,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",868.24,0.21770008900211701,0.49996364278210936
371,"(4.724335, 50.865394)","(4.726034338052026, 50.865439907598784)",131.62,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",609.34,0.343006364412795,0.6227301119650883
372,"(4.705422, 50.870966)","(4.705643738433984, 50.87094936539821)",8.35,"(4.7107580285605755, 50.867242335481656)","(4.7116128, 50.867677)",545.77,"(4.6998331, 50.8723536)",464.55,0.4423057948876434,0.7817235017088866
373,"(4.728234, 50.874598)","(4.731672809818316, 50.87467557364123)",201.49,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",602.17,0.347352315656564,0.5727965082721882
374,"(4.72011, 50.888334)","(4.721484662424557, 50.88902169491138)",99.49,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1859.24,0.038202992877467,0.34367856314616635
375,"(4.730501, 50.853164)","(4.73278251165221, 50.85203631031377)",154.63,"(4.724937791497327, 50.84879365499075)","(4.7247521, 50.8495093)",709.31,"(4.7243436, 50.8696549)",1931.11,0.03367344425607758,0.5751543559592993
376,"(4.726252, 50.870911)","(4.722815337026168, 50.87018859980618)",230.42,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",209.01,0.6927934637675779,0.6927934637675779
377,"(4.704018, 50.881633)",No responder,10000.0,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",603.72,0.3464081729696169,0.3464081729696169
378,"(4.690653, 50.893772)","(4.694961997848393, 50.893489790391854)",295.27,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",1450.55,0.07830230279988201,0.33121798855135964
379,"(4.71674, 50.920088)","(4.714462592770255, 50.917755392524874)",219.55,No AED,No AED,10000.0,"(4.6731993, 50.8780791)",4876.77,0.00019092115190331229,0.0639415736109145
380,"(4.73913, 50.889019)","(4.734035620251749, 50.886648054708786)",436.28,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",2154.41,0.022750629226962846,0.1943050241092828
381,"(4.725029, 50.879615)","(4.722302705019443, 50.88012750786492)",143.63,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",1229.8,0.11537825556990781,0.4477082569066084
382,"(4.719738, 50.900312)","(4.722773123083194, 50.89973881729633)",306.59,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",3179.23,0.003762185639928853,0.13578530168364183
383,"(4.692054, 50.883744)","(4.691567009950554, 50.883048161508064)",63.34,No AED,No AED,10000.0,"(4.6953981, 50.8785355)",612.09,0.34135397150560126,0.6771920153442749
384,"(4.676329, 50.867263)","(4.676978695589274, 50.86713475155797)",36.05,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",1466.98,0.07607546371940092,0.4539715842793603
385,"(4.676351, 50.870025)","(4.677176513613945, 50.8711478233123)",133.79,"(4.675574987109172, 50.87152725722024)","(4.676586, 50.8718562)",271.52,"(4.6658621, 50.8774603)",934.56,0.19376767446069573,0.7372298959639569
386,"(4.71405, 50.873746)",No responder,10000.0,No AED,No AED,10000.0,"(4.7243436, 50.8696549)",693.89,0.2956802031416915,0.2956802031416915
387,"(4.731353, 50.930623)","(4.7333338377311565, 50.93247456470077)",256.34,No AED,No AED,10000.0,"(4.6658621, 50.8774603)",6515.36,1.0745449934055148e-05,0.026581271496740486
